objectID,title,artistDisplayName,artistNationality,artistDisplayBio,objectDate,objectBeginDate,objectEndDate,department,classification,medium,culture,country,region,repository,objectURL,period,group,clean_title,title_length,happiness_score
284533,"Kolobrzeg, Poland",Rineke Dijkstra,Dutch,"Dutch, born Sittard, 1959",1992,1992,1992,Photographs,Photographs,Chromogenic print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/284533,1951-2000,European,kolobrzeg poland,2,5.88
282748,"Costa, Luerssen Werft, Lemwerder, Germany: August 21, 1997",Vera Lutter,German,"German, born Kaiserslautern, 1960","August 21, 1997",1997,1997,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282748,1951-2000,European,costa luerssen werft lemwerder germany august,6,5.960000000000001
282757,Portrait (A. Siekmann),Thomas Ruff,German,"German, born Zell am Harmersbach, 1958",1987,1987,1987,Photographs,Photographs,Chromogenic print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282757,1951-2000,European,portrait a siekmann,3,5.83
282764,Untitled,Jean-Marc Bustamante,French,"French, born 1952",1997,1997,1997,Photographs,Photographs,Chromogenic print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282764,1951-2000,European,untitled,1,
282765,Landscape III,Siegrun Appelt,Austrian,"Austrian, born 1965",1996,1996,1996,Photographs,Photographs,Chromogenic print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282765,1951-2000,European,landscape iii,2,5.82
282766,Landscape V,Siegrun Appelt,Austrian,"Austrian, born 1965",1996,1996,1996,Photographs,Photographs,Chromogenic print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282766,1951-2000,European,landscape v,2,5.67
282787,"[Walker Evans and Jane Smith Evans, Seated in Apartment at 1666 York Avenue, New York City]",Douglas Glass,British,"British, 1901–1978",1953,1953,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282787,1951-2000,European,walker evans and jane smith evans seated in apartment at york avenue new york city,15,5.546666666666667
282946,"Tevhide Aydogdu, Bremen",Patrick Faigenbaum,French,"French, born 1954",1997,1997,1997,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282946,1951-2000,European,tevhide aydogdu bremen,3,
282947,Bremenhaven,Patrick Faigenbaum,French,"French, born 1954",1997,1997,1997,Photographs,Photographs,Chromogenic print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/282947,1951-2000,European,bremenhaven,1,
283327,"Shoreline, September 9, 1998",Susan Derges,British,"British, born 1955",1998,1998,1998,Photographs,Photographs,Silver dye bleach print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/283327,1951-2000,European,shoreline september,2,6.34
269814,Korean Farmers Family (Naktong Valley near Pusan),Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1953,1953,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269814,1951-2000,European,korean farmers family naktong valley near pusan,7,6.303999999999999
269815,"War Orphan, Seoul, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1952,1952,1952,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269815,1951-2000,European,war orphan seoul korea,4,3.57
269816,"Refugee Farmer, Pusan, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1953,1953,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269816,1951-2000,European,refugee farmer pusan korea,4,6.109999999999999
269817,"Sassang, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1953,1953,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269817,1951-2000,European,sassang korea,2,5.34
269818,"Harvest near Tong Nae, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1952,1952,1952,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269818,1951-2000,European,harvest near tong nae korea,5,5.529999999999999
269819,"Mother Selling Cookies in the Market, Pusan, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1952,1952,1952,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269819,1951-2000,European,mother selling cookies in the market pusan korea,8,6.1171428571428565
269820,"After the Big Fire, Pusan, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1953,1953,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269820,1951-2000,European,after the big fire pusan korea,6,5.0840000000000005
269821,"Rice Fields and Tombs in the Hills, near Taegu, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1952,1952,1952,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269821,1951-2000,European,rice fields and tombs in the hills near taegu korea,10,5.6899999999999995
269822,"Korean Farmer, Seoul",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1953,1953,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269822,1951-2000,European,korean farmer seoul,3,6.18
269823,"Korean Student, Seoul",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1953,1953,1953,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269823,1951-2000,European,korean student seoul,3,6.03
269824,"[Landscape, Korea]",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",ca. 1953,1951,1955,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269824,1951-2000,European,landscape korea,2,6.01
269825,"Harvest, Naktong Valley, Korea",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",1952,1952,1952,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269825,1951-2000,European,harvest naktong valley korea,4,5.8
269826,"[Hwaseong Fortress, Suwon, Korea]",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",ca. 1953,1951,1955,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269826,1951-2000,European,hwaseong fortress suwon korea,4,5.34
269827,"[Mireuk Buddha, Gwanchoksa Temple, Korea]",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",ca. 1954,1952,1956,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269827,1951-2000,European,mireuk buddha gwanchoksa temple korea,5,5.74
269828,"[Aeryeonji Pond and Aeryeonjeong Pavilion, Changdeokgung Palace, Seoul, Korea]",Josef Breitenbach,"American, born Germany","American, born Germany, Munich 1896–1984 New York",ca. 1953,1951,1955,Photographs,Photographs,Gelatin silver print,,,,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/269828,1951-2000,European,aeryeonji pond and aeryeonjeong pavilion changdeokgung palace seoul korea,9,5.746666666666666
